X1,title,description,url,publishedAt,content,domain
747,"Grading Zion, Luka, Trae and every player in the Rising Stars","Leads were not safe in the Rising Stars Challenge, and neither were rims. Here are the grades from Friday night's high-energy NBA All-Star event.",https://www.espn.com/nba/story/_/id/28693666/nba-all-star-2020-grading-zion-williamson-luka-doncic-every-player-rising-stars,2020-02-15T05:09:29Z,"The Rising Stars Challenge got off to a sleepy start in the first quarter Friday, and Team World took a 10-point lead into the halftime locker room despite equipment damage courtesy of New Orleans Pelicans power forward Zion Williamson.
But Charlotte Hornets… [+9321 chars]",espn.com
748,MVP Bridges leads U.S. to Rising Stars victory,Miles Bridges scored 20 points and took MVP honors as the U.S. beat the World 151-131 in the Rising Stars Challenge on Friday night.,https://www.espn.com/nba/story/_/id/28705665/mvp-miles-bridges-leads-us-world-rising-stars-challenge,2020-02-15T05:01:20Z,"CHICAGO -- Miles Bridges got the All-Star weekend off to a high-flying start.
So did Zion Williamson -- even when his dunk attempts didn't go in.
Bridges scored 20 points and took MVP honors, Eric Paschall added 23 more, and the U.S. beat the World 151-131 … [+1264 chars]",espn.com
749,Breaker of rims: Zion wrecks hoop in Rising Stars,"Zion Williamson's two-handed jam caused the rim to bend in Friday night's Rising Stars Challenge game, forcing spading experts at United Center to readjust the basket at halftime.",https://www.espn.com/nba/story/_/id/28705141/pelicans-zion-williamson-damages-rim-rising-stars-game,2020-02-15T03:39:36Z,"CHICAGO -- United Center rims proved to be no match for rookie Zion Williamson.
After catching a lob pass from USA teammate Trae Young during Friday night's Rising Stars Challenge game, Williamson slammed down a two-handed jam that caused the rim to bend.
A… [+636 chars]",espn.com
750,Breaker of rims: Zion damages hoop with dunk,"Zion Williamson's two-handed jam caused the rim to bend in Friday night's Rising Stars Challenge game, forcing United Center employees to readjust the basket at halftime.",https://www.espn.com/nba/story/_/id/28705141/pelicans-zion-williamson-damages-rim-rising-stars-challenge,2020-02-15T03:39:36Z,"CHICAGO -- United Center rims proved no match for rookie Zion Williamson on Friday night.
After catching a lob pass from Team USA teammate Trae Young in the Rising Stars Challenge, Williamson slammed down a two-handed jam that caused the rim to bend.
At hal… [+2215 chars]",espn.com
758,"Kobe, Stern honored as All-Star festivities begin","The NBA honored two of its legendary figures, Kobe Bryant and former commissioner David Stern, as the league's All-Star Weekend began Friday night.",https://www.espn.com/nba/story/_/id/28704442/kobe-bryant-david-stern-honored-nba-all-star-weekend-tips-off,2020-02-15T01:24:54Z,"CHICAGO -- The stars among stars were out in 10-degree weather Friday night to celebrate Chicago's first NBA All-Star Weekend in three decades.
And the league didn't miss an opportunity to honor two legendary figures in the process.
Ahead of the NBA All-Sta… [+4466 chars]",espn.com
759,"Kobe, Stern honored at All-Star Celebrity Game","The NBA honored two of its legendary figures, Kobe Bryant and former commissioner David Stern, ahead of the All-Star Celebrity Game on Friday night.",https://www.espn.com/nba/story/_/id/28704442/kobe-bryant-david-stern-honored-all-star-celebrity-game,2020-02-15T01:21:11Z,"CHICAGO -- The stars among stars were out in 10-degree weather Friday night to celebrate Chicago's first NBA NBA All-Star Weekend in three decades.
And the league didn't miss an opportunity to honor two legendary figures in the process.
Ahead of the NBA All… [+1471 chars]",espn.com
768,"Lakers' AD, LeBron delight kids at Chicago event",The Lakers' Anthony Davis and LeBron James delighted children at the Dr. Martin Luther King Jr. Boys & Girls Club in Chicago on Saturday.,https://www.espn.com/nba/story/_/id/28710437/lakers-anthony-davis-lebron-james-speak-children-chicago,2020-02-15T23:27:00Z,"CHICAGO -- Only 1.5 miles west of the United Center, children in attendance at the Dr. Martin Luther King Jr. Boys &amp; Girls Club were in for a big surprise on Saturday afternoon.
Not only was Chicago fashion designer/influencer Virgil Abloh and Los Angele… [+1879 chars]",espn.com
780,Basketball Africa League names inaugural teams,"The NBA-backed Basketball Africa League announced the clubs from a dozen African nations that will compete when the league begins its inaugural season in Dakar, Senegal on March 13.",https://www.espn.com/nba/story/_/id/28709891/basketball-africa-league-announces-12-teams-inaugural-campaign,2020-02-15T21:52:11Z,"CHICAGO -- The NBA-backed Basketball Africa League on Saturday announced the 12 teams that will compete in the inaugural season.
The clubs, from a dozen African nations, are: Groupement Sportif des Pétroliers (Algeria), Petro de Luanda (Angola), Forces Armée… [+2167 chars]",espn.com
783,"Embiid, Simmons say success a matter of time","The Sixers' struggles on offense have many questioning whether Joel Embiid and Ben Simmons can have success together, but both said Saturday that the team will better after the All-Star break.",https://www.espn.com/nba/story/_/id/28709029/sixers-joel-embiid-ben-simmons-say-their-court-success-come,2020-02-15T19:47:18Z,"CHICAGO -- Joel Embiid has heard all of the chatter about the awkward fit between he and fellow Philadelphia 76ers All-Star Ben Simmons on the court, and whether the two of them are capable of winning at the highest levels playing together -- noises that have… [+3761 chars]",espn.com
785,Howard hints Kobe tribute at slam dunk contest,"Dwight Howard was hoping Kobe Bryant would work with him at the 2020 Slam Dunk competition but following the future Hall of Famer's death last month, Howard hints he'll pay tribute to him at the event.",https://www.espn.com/nba/story/_/id/28708970/dwight-howard-hints-kobe-bryant-tribute-all-star-slam-dunk-contest,2020-02-15T19:35:25Z,"CHICAGO - Soon after Dwight Howard officially announced in late January that he would participate in the 2020 slam dunk competition, he said he hoped Kobe Bryant would work with him during the event. The Lakers' big man learned of Bryant's death in a helicopt… [+2639 chars]",espn.com
787,Westbrook over having media control narrative,"Rockets guard Russell Westbrook hasn't been as prickly with the media since arriving in Houston, all part of what the nine-time All-Star said is about no longer letting the media control narratives about him.",https://www.espn.com/nba/story/_/id/28708770/russell-westbrook-says-no-longer-letting-media-control-narratives,2020-02-15T18:58:24Z,"CHICAGO -- Over the years, Russell Westbrook's media interactions have become legendary across social platforms through funny memes and GIFs.
A quick YouTube search of Russell Westbrook media interactions will show a laundry list of results, mostly from his … [+1771 chars]",espn.com
796,Baker urges MLB to protect Astros from beanballs,"After opposing players have threatened retaliation against the Astros for cheating, manager Dusty Baker wants MLB to protect his players by putting a stop to this ""before somebody gets hurt.""",https://www.espn.com/mlb/story/_/id/28708155/dusty-baker-urges-mlb-protect-astros-beanballs-retaliation,2020-02-15T16:36:16Z,"WEST PALM BEACH, Fla. -- Houston manager Dusty Baker urged Major League Baseball to help protect his players from potential retaliation and to discipline opponents who hit Astros players with pitches because they're angry at the organization for the widesprea… [+4075 chars]",espn.com
800,Aaron Gordon and his new kicks are ready for the dunk contest,"The Orlando Magic star has a new deal with Chinese brand 361 Degrees, just in time for his return to All-Star Saturday Night.",https://www.espn.com/nba/story/_/page/bestsneakers28701805/aaron-gordon-new-sneaker-ready-nba-dunk-contest,2020-02-15T15:15:15Z,"CHICAGO -- Surrounded by friends and family, Aaron Gordon strolled into the United Center late Thursday night with a purpose. The Orlando Magic forward, one of the showcase attractions of All-Star Saturday night, was looking to avenge past failures.
While le… [+6414 chars]",espn.com
818,When 5 50s aren't enough - the Aaron Gordon dunk contest story,"The 2020 Slam Dunk contest featured an epic dunk battle between Derrick Jones Jr. and Aaron Gordon. Unfortunately for Gordon, his 50s weren't enough to win, just like 2016.",https://www.espn.com/nba/story/_/id/28712491/aaron-gordon-somehow-does-not-win-dunk-contest,2020-02-16T04:49:06Z,"The 2020 Slam Dunk contest at the United Center in Chicago already had the potential to be memorable.
2008 winner Dwight Howard was returning! Pat Connaughton was participating for the first time! Derrick Jones Jr. was back after coming in second back in 201… [+2806 chars]",espn.com
822,Jones Jr. bests Gordon in nearly perfect dunk-off,"Derrick Jones Jr. and Aaron Gordon each scored a perfect 50 on their first three dunks, but the Jones' windmill jam sealed the Slam Dunk Contest win for the Heat forward.",https://www.espn.com/nba/story/_/id/28712380/derrick-jones-jr-bests-aaron-gordon-win-slam-dunk-contest,2020-02-16T04:06:24Z,"Miami Heat forward Derrick Jones Jr. celebrated his 23rd birthday by winning the All-Star Slam Dunk Contest, edging Orlando Magic forward Aaron Gordon in a memorable showdown that required two tiebreaker jams.
Jones and Gordon each got a perfect 50 on both o… [+667 chars]",espn.com
823,Jones edges Gordon in controversial dunk contest,"Judges said after the Slam Dunk Contest that they thought it was headed to another tie but ""somebody didn't do it right.""",https://www.espn.com/nba/story/_/id/28712380/derrick-jones-jr-edges-aaron-gordon-controversial-dunk-contest,2020-02-16T04:06:24Z,"CHICAGO -- Miami Heat forward Derrick Jones Jr. outlasted Orlando Magic forward Aaron Gordon in a memorable Slam Dunk Contest on Saturday that required two tiebreaker jams.
But the final result was not without controversy, with at least two judges saying aft… [+2111 chars]",espn.com
827,Hield edges Booker at buzzer in 3-point shootout,Kings guard Buddy Hield hit four of the five money balls on his final rack to defeat Suns star Devin Booker by a point and win the NBA All-Star Weekend 3-point shootout Saturday night.,https://www.espn.com/nba/story/_/id/28712147/buddy-hield-edges-devin-booker-final-shot-win-3-point-shootout,2020-02-16T03:25:38Z,"CHICAGO -- Between them, Buddy Hield and Devin Booker took 108 3-point shots Saturday night.
It took until the 108th and final one to determine who would come out on top in the NBA's 3-point shootout -- with Hield, thanks to hitting four of the five money ba… [+2377 chars]",espn.com
833,Silver expects 'normalcy' soon for NBA in China,"NBA commissioner Adam Silver estimated the league will lose hundreds of millions in revenue from the ongoing disconnect with the Chinese government, but expects there will be ""a return to normalcy fairly soon"" with the league's relationship with China.",https://www.espn.com/nba/story/_/id/28711711/adam-silver-expects-return-normalcy-soon-nba-china,2020-02-16T02:41:26Z,"CHICAGO -- NBA commissioner Adam Silver estimated the league will lose hundreds of millions in revenue from the ongoing disconnect with the Chinese government and couldn't commit to staging preseason games there next October, but he said he expects the league… [+3345 chars]",espn.com
834,Silver uncertain on preseason games in China,"Commissioner Adam Silver said he hopes for ""a return to normalcy fairly soon"" with the NBA's relationship with China, but admitted there is no clarity on when the league will have preseason games there again.",https://www.espn.com/nba/story/_/id/28711711/adam-silver-hopes-return-normalcy-soon-nba-china,2020-02-16T02:40:31Z,"CHICAGO -- NBA commissioner Adam Silver estimated the league will lose hundreds of millions in revenue from the ongoing disconnect with the Chinese government and couldn't commit to staging preseason games there next October, but he said his sense is that the… [+3369 chars]",espn.com
